Conjugation,Verb,Tense,Person,Lesson#,Lesson ID,Shared
irudituko zintzaizueketen,iruditu,conditionalPastByNor,zu,280,conditional-past-axis-review-zuek,NO
irudituko gintzaizkizueketen,iruditu,conditionalPastByNor,gu,280,conditional-past-axis-review-zuek,NO
ahaztuko nintzaizueketen,ahaztu,conditionalPastByNor,ni,280,conditional-past-axis-review-zuek,NO
ahaztuko zintzaizueketen,ahaztu,conditionalPastByNor,zu,280,conditional-past-axis-review-zuek,NO
ahaztuko gintzaizkizueketen,ahaztu,conditionalPastByNor,gu,280,conditional-past-axis-review-zuek,NO
jarraituko nintzaizueketen,jarraitu,conditionalPastByNor,ni,280,conditional-past-axis-review-zuek,NO
jarraituko zintzaizueketen,jarraitu,conditionalPastByNor,zu,280,conditional-past-axis-review-zuek,NO
jarraituko gintzaizkizueketen,jarraitu,conditionalPastByNor,gu,280,conditional-past-axis-review-zuek,NO
gustatuko nintzaiekeen,gustatu,conditionalPastByNor,ni,281,conditional-past-axis-review-haiek,NO
gustatuko zintzaiekeen,gustatu,conditionalPastByNor,zu,281,conditional-past-axis-review-haiek,NO
gustatuko gintzaizkiekeen,gustatu,conditionalPastByNor,gu,281,conditional-past-axis-review-haiek,NO
gustatuko zintzaizkiekeen,gustatu,conditionalPastByNor,zuek,281,conditional-past-axis-review-haiek,NO
irudituko nintzaiekeen,iruditu,conditionalPastByNor,ni,281,conditional-past-axis-review-haiek,NO
irudituko zintzaiekeen,iruditu,conditionalPastByNor,zu,281,conditional-past-axis-review-haiek,NO
irudituko gintzaizkiekeen,iruditu,conditionalPastByNor,gu,281,conditional-past-axis-review-haiek,NO
irudituko zintzaizkiekeen,iruditu,conditionalPastByNor,zuek,281,conditional-past-axis-review-haiek,NO
ahaztuko nintzaiekeen,ahaztu,conditionalPastByNor,ni,281,conditional-past-axis-review-haiek,NO
ahaztuko zintzaiekeen,ahaztu,conditionalPastByNor,zu,281,conditional-past-axis-review-haiek,NO
ahaztuko gintzaizkiekeen,ahaztu,conditionalPastByNor,gu,281,conditional-past-axis-review-haiek,NO
ahaztuko zintzaizkiekeen,ahaztu,conditionalPastByNor,zuek,281,conditional-past-axis-review-haiek,NO
jarraituko nintzaiekeen,jarraitu,conditionalPastByNor,ni,281,conditional-past-axis-review-haiek,NO
jarraituko zintzaiekeen,jarraitu,conditionalPastByNor,zu,281,conditional-past-axis-review-haiek,NO
jarraituko gintzaizkiekeen,jarraitu,conditionalPastByNor,gu,281,conditional-past-axis-review-haiek,NO
jarraituko zintzaizkiekeen,jarraitu,conditionalPastByNor,zuek,281,conditional-past-axis-review-haiek,NO
gustatu zakidake,gustatu,potentialByNor,zu,282,potential-axis-review-ni,NO
gustatu gakizkidake,gustatu,potentialByNor,gu,282,potential-axis-review-ni,NO
gustatu zakizkidake,gustatu,potentialByNor,zuek,282,potential-axis-review-ni,NO
iruditu zakidake,iruditu,potentialByNor,zu,282,potential-axis-review-ni,NO
iruditu gakizkidake,iruditu,potentialByNor,gu,282,potential-axis-review-ni,NO
iruditu zakizkidake,iruditu,potentialByNor,zuek,282,potential-axis-review-ni,NO
ahaztu zakidake,ahaztu,potentialByNor,zu,282,potential-axis-review-ni,NO
ahaztu gakizkidake,ahaztu,potentialByNor,gu,282,potential-axis-review-ni,NO
ahaztu zakizkidake,ahaztu,potentialByNor,zuek,282,potential-axis-review-ni,NO
jarraitu zakidake,jarraitu,potentialByNor,zu,282,potential-axis-review-ni,NO
jarraitu gakizkidake,jarraitu,potentialByNor,gu,282,potential-axis-review-ni,NO
jarraitu zakizkidake,jarraitu,potentialByNor,zuek,282,potential-axis-review-ni,NO
gustatu nakizuke,gustatu,potentialByNor,ni,283,potential-axis-review-zu,NO
gustatu gakizkizuke,gustatu,potentialByNor,gu,283,potential-axis-review-zu,NO
gustatu zakizkizuke,gustatu,potentialByNor,zuek,283,potential-axis-review-zu,NO
iruditu nakizuke,iruditu,potentialByNor,ni,283,potential-axis-review-zu,NO
iruditu gakizkizuke,iruditu,potentialByNor,gu,283,potential-axis-review-zu,NO
iruditu zakizkizuke,iruditu,potentialByNor,zuek,283,potential-axis-review-zu,NO
ahaztu nakizuke,ahaztu,potentialByNor,ni,283,potential-axis-review-zu,NO
ahaztu gakizkizuke,ahaztu,potentialByNor,gu,283,potential-axis-review-zu,NO
ahaztu zakizkizuke,ahaztu,potentialByNor,zuek,283,potential-axis-review-zu,NO
jarraitu nakizuke,jarraitu,potentialByNor,ni,283,potential-axis-review-zu,NO
jarraitu gakizkizuke,jarraitu,potentialByNor,gu,283,potential-axis-review-zu,NO
jarraitu zakizkizuke,jarraitu,potentialByNor,zuek,283,potential-axis-review-zu,NO
gustatu nakioke,gustatu,potentialByNor,ni,284,potential-axis-review-hura,NO
gustatu zakioke,gustatu,potentialByNor,zu,284,potential-axis-review-hura,NO
gustatu gakizkioke,gustatu,potentialByNor,gu,284,potential-axis-review-hura,NO
gustatu zakizkioke,gustatu,potentialByNor,zuek,284,potential-axis-review-hura,NO
iruditu nakioke,iruditu,potentialByNor,ni,284,potential-axis-review-hura,NO
iruditu zakioke,iruditu,potentialByNor,zu,284,potential-axis-review-hura,NO
iruditu gakizkioke,iruditu,potentialByNor,gu,284,potential-axis-review-hura,NO
iruditu zakizkioke,iruditu,potentialByNor,zuek,284,potential-axis-review-hura,NO
ahaztu nakioke,ahaztu,potentialByNor,ni,284,potential-axis-review-hura,NO
ahaztu zakioke,ahaztu,potentialByNor,zu,284,potential-axis-review-hura,NO
ahaztu gakizkioke,ahaztu,potentialByNor,gu,284,potential-axis-review-hura,NO
ahaztu zakizkioke,ahaztu,potentialByNor,zuek,284,potential-axis-review-hura,NO
jarraitu nakioke,jarraitu,potentialByNor,ni,284,potential-axis-review-hura,NO
jarraitu zakioke,jarraitu,potentialByNor,zu,284,potential-axis-review-hura,NO
jarraitu gakizkioke,jarraitu,potentialByNor,gu,284,potential-axis-review-hura,NO
jarraitu zakizkioke,jarraitu,potentialByNor,zuek,284,potential-axis-review-hura,NO
gustatu nakiguke,gustatu,potentialByNor,ni,285,potential-axis-review-gu,NO
gustatu zakiguke,gustatu,potentialByNor,zu,285,potential-axis-review-gu,NO
gustatu zakizkiguke,gustatu,potentialByNor,zuek,285,potential-axis-review-gu,NO
iruditu nakiguke,iruditu,potentialByNor,ni,285,potential-axis-review-gu,NO
iruditu zakiguke,iruditu,potentialByNor,zu,285,potential-axis-review-gu,NO
iruditu zakizkiguke,iruditu,potentialByNor,zuek,285,potential-axis-review-gu,NO
ahaztu nakiguke,ahaztu,potentialByNor,ni,285,potential-axis-review-gu,NO
ahaztu zakiguke,ahaztu,potentialByNor,zu,285,potential-axis-review-gu,NO
ahaztu zakizkiguke,ahaztu,potentialByNor,zuek,285,potential-axis-review-gu,NO
jarraitu nakiguke,jarraitu,potentialByNor,ni,285,potential-axis-review-gu,NO
jarraitu zakiguke,jarraitu,potentialByNor,zu,285,potential-axis-review-gu,NO
jarraitu zakizkiguke,jarraitu,potentialByNor,zuek,285,potential-axis-review-gu,NO
gustatu nakizuekete,gustatu,potentialByNor,ni,286,potential-axis-review-zuek,NO
gustatu zakizuekete,gustatu,potentialByNor,zu,286,potential-axis-review-zuek,NO
gustatu gakizkizuekete,gustatu,potentialByNor,gu,286,potential-axis-review-zuek,NO
iruditu nakizuekete,iruditu,potentialByNor,ni,286,potential-axis-review-zuek,NO
iruditu zakizuekete,iruditu,potentialByNor,zu,286,potential-axis-review-zuek,NO
iruditu gakizkizuekete,iruditu,potentialByNor,gu,286,potential-axis-review-zuek,NO
ahaztu nakizuekete,ahaztu,potentialByNor,ni,286,potential-axis-review-zuek,NO
ahaztu zakizuekete,ahaztu,potentialByNor,zu,286,potential-axis-review-zuek,NO
ahaztu gakizkizuekete,ahaztu,potentialByNor,gu,286,potential-axis-review-zuek,NO
jarraitu nakizuekete,jarraitu,potentialByNor,ni,286,potential-axis-review-zuek,NO
jarraitu zakizuekete,jarraitu,potentialByNor,zu,286,potential-axis-review-zuek,NO
jarraitu gakizkizuekete,jarraitu,potentialByNor,gu,286,potential-axis-review-zuek,NO
gustatu nakieke,gustatu,potentialByNor,ni,287,potential-axis-review-haiek,NO
gustatu zakieke,gustatu,potentialByNor,zu,287,potential-axis-review-haiek,NO
gustatu gakizkieke,gustatu,potentialByNor,gu,287,potential-axis-review-haiek,NO
gustatu zakizkieke,gustatu,potentialByNor,zuek,287,potential-axis-review-haiek,NO
iruditu nakieke,iruditu,potentialByNor,ni,287,potential-axis-review-haiek,NO
iruditu zakieke,iruditu,potentialByNor,zu,287,potential-axis-review-haiek,NO
iruditu gakizkieke,iruditu,potentialByNor,gu,287,potential-axis-review-haiek,NO
iruditu zakizkieke,iruditu,potentialByNor,zuek,287,potential-axis-review-haiek,NO
ahaztu nakieke,ahaztu,potentialByNor,ni,287,potential-axis-review-haiek,NO
ahaztu zakieke,ahaztu,potentialByNor,zu,287,potential-axis-review-haiek,NO
ahaztu gakizkieke,ahaztu,potentialByNor,gu,287,potential-axis-review-haiek,NO
ahaztu zakizkieke,ahaztu,potentialByNor,zuek,287,potential-axis-review-haiek,NO
jarraitu nakieke,jarraitu,potentialByNor,ni,287,potential-axis-review-haiek,NO
jarraitu zakieke,jarraitu,potentialByNor,zu,287,potential-axis-review-haiek,NO
jarraitu gakizkieke,jarraitu,potentialByNor,gu,287,potential-axis-review-haiek,NO
jarraitu zakizkieke,jarraitu,potentialByNor,zuek,287,potential-axis-review-haiek,NO
gustatu zenkidake,gustatu,potentialAlegiazkoaByNor,zu,288,potential-alegiazkoa-axis-review-ni,NO
gustatu genkizkidake,gustatu,potentialAlegiazkoaByNor,gu,288,potential-alegiazkoa-axis-review-ni,NO
gustatu zenkizkidake,gustatu,potentialAlegiazkoaByNor,zuek,288,potential-alegiazkoa-axis-review-ni,NO
iruditu zenkidake,iruditu,potentialAlegiazkoaByNor,zu,288,potential-alegiazkoa-axis-review-ni,NO
iruditu genkizkidake,iruditu,potentialAlegiazkoaByNor,gu,288,potential-alegiazkoa-axis-review-ni,NO
iruditu zenkizkidake,iruditu,potentialAlegiazkoaByNor,zuek,288,potential-alegiazkoa-axis-review-ni,NO
ahaztu zenkidake,ahaztu,potentialAlegiazkoaByNor,zu,288,potential-alegiazkoa-axis-review-ni,NO
ahaztu genkizkidake,ahaztu,potentialAlegiazkoaByNor,gu,288,potential-alegiazkoa-axis-review-ni,NO
ahaztu zenkizkidake,ahaztu,potentialAlegiazkoaByNor,zuek,288,potential-alegiazkoa-axis-review-ni,NO
jarraitu zenkidake,jarraitu,potentialAlegiazkoaByNor,zu,288,potential-alegiazkoa-axis-review-ni,NO
jarraitu genkizkidake,jarraitu,potentialAlegiazkoaByNor,gu,288,potential-alegiazkoa-axis-review-ni,NO
jarraitu zenkizkidake,jarraitu,potentialAlegiazkoaByNor,zuek,288,potential-alegiazkoa-axis-review-ni,NO
gustatu nenkizuke,gustatu,potentialAlegiazkoaByNor,ni,289,potential-alegiazkoa-axis-review-zu,NO
gustatu genkizkizuke,gustatu,potentialAlegiazkoaByNor,gu,289,potential-alegiazkoa-axis-review-zu,NO
gustatu zenkizkizuke,gustatu,potentialAlegiazkoaByNor,zuek,289,potential-alegiazkoa-axis-review-zu,NO
iruditu nenkizuke,iruditu,potentialAlegiazkoaByNor,ni,289,potential-alegiazkoa-axis-review-zu,NO
iruditu genkizkizuke,iruditu,potentialAlegiazkoaByNor,gu,289,potential-alegiazkoa-axis-review-zu,NO
iruditu zenkizkizuke,iruditu,potentialAlegiazkoaByNor,zuek,289,potential-alegiazkoa-axis-review-zu,NO
ahaztu nenkizuke,ahaztu,potentialAlegiazkoaByNor,ni,289,potential-alegiazkoa-axis-review-zu,NO
ahaztu genkizkizuke,ahaztu,potentialAlegiazkoaByNor,gu,289,potential-alegiazkoa-axis-review-zu,NO
ahaztu zenkizkizuke,ahaztu,potentialAlegiazkoaByNor,zuek,289,potential-alegiazkoa-axis-review-zu,NO
jarraitu nenkizuke,jarraitu,potentialAlegiazkoaByNor,ni,289,potential-alegiazkoa-axis-review-zu,NO
jarraitu genkizkizuke,jarraitu,potentialAlegiazkoaByNor,gu,289,potential-alegiazkoa-axis-review-zu,NO
jarraitu zenkizkizuke,jarraitu,potentialAlegiazkoaByNor,zuek,289,potential-alegiazkoa-axis-review-zu,NO
gustatu nenkioke,gustatu,potentialAlegiazkoaByNor,ni,290,potential-alegiazkoa-axis-review-hura,NO
gustatu zenkioke,gustatu,potentialAlegiazkoaByNor,zu,290,potential-alegiazkoa-axis-review-hura,NO
gustatu genkizkioke,gustatu,potentialAlegiazkoaByNor,gu,290,potential-alegiazkoa-axis-review-hura,NO
gustatu zenkizkioke,gustatu,potentialAlegiazkoaByNor,zuek,290,potential-alegiazkoa-axis-review-hura,NO
iruditu nenkioke,iruditu,potentialAlegiazkoaByNor,ni,290,potential-alegiazkoa-axis-review-hura,NO
iruditu zenkioke,iruditu,potentialAlegiazkoaByNor,zu,290,potential-alegiazkoa-axis-review-hura,NO
iruditu genkizkioke,iruditu,potentialAlegiazkoaByNor,gu,290,potential-alegiazkoa-axis-review-hura,NO
iruditu zenkizkioke,iruditu,potentialAlegiazkoaByNor,zuek,290,potential-alegiazkoa-axis-review-hura,NO
ahaztu nenkioke,ahaztu,potentialAlegiazkoaByNor,ni,290,potential-alegiazkoa-axis-review-hura,NO
ahaztu zenkioke,ahaztu,potentialAlegiazkoaByNor,zu,290,potential-alegiazkoa-axis-review-hura,NO
ahaztu genkizkioke,ahaztu,potentialAlegiazkoaByNor,gu,290,potential-alegiazkoa-axis-review-hura,NO
ahaztu zenkizkioke,ahaztu,potentialAlegiazkoaByNor,zuek,290,potential-alegiazkoa-axis-review-hura,NO
jarraitu nenkioke,jarraitu,potentialAlegiazkoaByNor,ni,290,potential-alegiazkoa-axis-review-hura,NO
jarraitu zenkioke,jarraitu,potentialAlegiazkoaByNor,zu,290,potential-alegiazkoa-axis-review-hura,NO
jarraitu genkizkioke,jarraitu,potentialAlegiazkoaByNor,gu,290,potential-alegiazkoa-axis-review-hura,NO
jarraitu zenkizkioke,jarraitu,potentialAlegiazkoaByNor,zuek,290,potential-alegiazkoa-axis-review-hura,NO
gustatu nenkiguke,gustatu,potentialAlegiazkoaByNor,ni,291,potential-alegiazkoa-axis-review-gu,NO
gustatu zenkiguke,gustatu,potentialAlegiazkoaByNor,zu,291,potential-alegiazkoa-axis-review-gu,NO
gustatu zenkizkiguke,gustatu,potentialAlegiazkoaByNor,zuek,291,potential-alegiazkoa-axis-review-gu,NO
iruditu nenkiguke,iruditu,potentialAlegiazkoaByNor,ni,291,potential-alegiazkoa-axis-review-gu,NO
iruditu zenkiguke,iruditu,potentialAlegiazkoaByNor,zu,291,potential-alegiazkoa-axis-review-gu,NO
iruditu zenkizkiguke,iruditu,potentialAlegiazkoaByNor,zuek,291,potential-alegiazkoa-axis-review-gu,NO
ahaztu nenkiguke,ahaztu,potentialAlegiazkoaByNor,ni,291,potential-alegiazkoa-axis-review-gu,NO
ahaztu zenkiguke,ahaztu,potentialAlegiazkoaByNor,zu,291,potential-alegiazkoa-axis-review-gu,NO
ahaztu zenkizkiguke,ahaztu,potentialAlegiazkoaByNor,zuek,291,potential-alegiazkoa-axis-review-gu,NO
jarraitu nenkiguke,jarraitu,potentialAlegiazkoaByNor,ni,291,potential-alegiazkoa-axis-review-gu,NO
jarraitu zenkiguke,jarraitu,potentialAlegiazkoaByNor,zu,291,potential-alegiazkoa-axis-review-gu,NO
jarraitu zenkizkiguke,jarraitu,potentialAlegiazkoaByNor,zuek,291,potential-alegiazkoa-axis-review-gu,NO
gustatu nenkizuekete,gustatu,potentialAlegiazkoaByNor,ni,292,potential-alegiazkoa-axis-review-zuek,NO
gustatu zenkizuekete,gustatu,potentialAlegiazkoaByNor,zu,292,potential-alegiazkoa-axis-review-zuek,NO
gustatu genkizkizuekete,gustatu,potentialAlegiazkoaByNor,gu,292,potential-alegiazkoa-axis-review-zuek,NO
iruditu nenkizuekete,iruditu,potentialAlegiazkoaByNor,ni,292,potential-alegiazkoa-axis-review-zuek,NO
iruditu zenkizuekete,iruditu,potentialAlegiazkoaByNor,zu,292,potential-alegiazkoa-axis-review-zuek,NO
iruditu genkizkizuekete,iruditu,potentialAlegiazkoaByNor,gu,292,potential-alegiazkoa-axis-review-zuek,NO
ahaztu nenkizuekete,ahaztu,potentialAlegiazkoaByNor,ni,292,potential-alegiazkoa-axis-review-zuek,NO
ahaztu zenkizuekete,ahaztu,potentialAlegiazkoaByNor,zu,292,potential-alegiazkoa-axis-review-zuek,NO
ahaztu genkizkizuekete,ahaztu,potentialAlegiazkoaByNor,gu,292,potential-alegiazkoa-axis-review-zuek,NO
jarraitu nenkizuekete,jarraitu,potentialAlegiazkoaByNor,ni,292,potential-alegiazkoa-axis-review-zuek,NO
jarraitu zenkizuekete,jarraitu,potentialAlegiazkoaByNor,zu,292,potential-alegiazkoa-axis-review-zuek,NO
jarraitu genkizkizuekete,jarraitu,potentialAlegiazkoaByNor,gu,292,potential-alegiazkoa-axis-review-zuek,NO
gustatu nenkieke,gustatu,potentialAlegiazkoaByNor,ni,293,potential-alegiazkoa-axis-review-haiek,NO
gustatu zenkieke,gustatu,potentialAlegiazkoaByNor,zu,293,potential-alegiazkoa-axis-review-haiek,NO
gustatu genkizkieke,gustatu,potentialAlegiazkoaByNor,gu,293,potential-alegiazkoa-axis-review-haiek,NO
gustatu zenkizkieke,gustatu,potentialAlegiazkoaByNor,zuek,293,potential-alegiazkoa-axis-review-haiek,NO
iruditu nenkieke,iruditu,potentialAlegiazkoaByNor,ni,293,potential-alegiazkoa-axis-review-haiek,NO
iruditu zenkieke,iruditu,potentialAlegiazkoaByNor,zu,293,potential-alegiazkoa-axis-review-haiek,NO
iruditu genkizkieke,iruditu,potentialAlegiazkoaByNor,gu,293,potential-alegiazkoa-axis-review-haiek,NO
iruditu zenkizkieke,iruditu,potentialAlegiazkoaByNor,zuek,293,potential-alegiazkoa-axis-review-haiek,NO
ahaztu nenkieke,ahaztu,potentialAlegiazkoaByNor,ni,293,potential-alegiazkoa-axis-review-haiek,NO
ahaztu zenkieke,ahaztu,potentialAlegiazkoaByNor,zu,293,potential-alegiazkoa-axis-review-haiek,NO
ahaztu genkizkieke,ahaztu,potentialAlegiazkoaByNor,gu,293,potential-alegiazkoa-axis-review-haiek,NO
ahaztu zenkizkieke,ahaztu,potentialAlegiazkoaByNor,zuek,293,potential-alegiazkoa-axis-review-haiek,NO
jarraitu nenkieke,jarraitu,potentialAlegiazkoaByNor,ni,293,potential-alegiazkoa-axis-review-haiek,NO
jarraitu zenkieke,jarraitu,potentialAlegiazkoaByNor,zu,293,potential-alegiazkoa-axis-review-haiek,NO
jarraitu genkizkieke,jarraitu,potentialAlegiazkoaByNor,gu,293,potential-alegiazkoa-axis-review-haiek,NO
jarraitu zenkizkieke,jarraitu,potentialAlegiazkoaByNor,zuek,293,potential-alegiazkoa-axis-review-haiek,NO
gustatu zenkidakeen,gustatu,potentialLehenaldiaByNor,zu,294,potential-lehenaldia-axis-review-ni,NO
gustatu genkizkidakeen,gustatu,potentialLehenaldiaByNor,gu,294,potential-lehenaldia-axis-review-ni,NO
gustatu zenkizkidakeen,gustatu,potentialLehenaldiaByNor,zuek,294,potential-lehenaldia-axis-review-ni,NO
iruditu zenkidakeen,iruditu,potentialLehenaldiaByNor,zu,294,potential-lehenaldia-axis-review-ni,NO
iruditu genkizkidakeen,iruditu,potentialLehenaldiaByNor,gu,294,potential-lehenaldia-axis-review-ni,NO
iruditu zenkizkidakeen,iruditu,potentialLehenaldiaByNor,zuek,294,potential-lehenaldia-axis-review-ni,NO
ahaztu zenkidakeen,ahaztu,potentialLehenaldiaByNor,zu,294,potential-lehenaldia-axis-review-ni,NO
ahaztu genkizkidakeen,ahaztu,potentialLehenaldiaByNor,gu,294,potential-lehenaldia-axis-review-ni,NO
ahaztu zenkizkidakeen,ahaztu,potentialLehenaldiaByNor,zuek,294,potential-lehenaldia-axis-review-ni,NO
jarraitu zenkidakeen,jarraitu,potentialLehenaldiaByNor,zu,294,potential-lehenaldia-axis-review-ni,NO
jarraitu genkizkidakeen,jarraitu,potentialLehenaldiaByNor,gu,294,potential-lehenaldia-axis-review-ni,NO
jarraitu zenkizkidakeen,jarraitu,potentialLehenaldiaByNor,zuek,294,potential-lehenaldia-axis-review-ni,NO
gustatu nenkizukeen,gustatu,potentialLehenaldiaByNor,ni,295,potential-lehenaldia-axis-review-zu,NO
gustatu genkizkizukeen,gustatu,potentialLehenaldiaByNor,gu,295,potential-lehenaldia-axis-review-zu,NO
gustatu zenkizkizukeen,gustatu,potentialLehenaldiaByNor,zuek,295,potential-lehenaldia-axis-review-zu,NO
iruditu nenkizukeen,iruditu,potentialLehenaldiaByNor,ni,295,potential-lehenaldia-axis-review-zu,NO
iruditu genkizkizukeen,iruditu,potentialLehenaldiaByNor,gu,295,potential-lehenaldia-axis-review-zu,NO
iruditu zenkizkizukeen,iruditu,potentialLehenaldiaByNor,zuek,295,potential-lehenaldia-axis-review-zu,NO
ahaztu nenkizukeen,ahaztu,potentialLehenaldiaByNor,ni,295,potential-lehenaldia-axis-review-zu,NO
ahaztu genkizkizukeen,ahaztu,potentialLehenaldiaByNor,gu,295,potential-lehenaldia-axis-review-zu,NO
ahaztu zenkizkizukeen,ahaztu,potentialLehenaldiaByNor,zuek,295,potential-lehenaldia-axis-review-zu,NO
jarraitu nenkizukeen,jarraitu,potentialLehenaldiaByNor,ni,295,potential-lehenaldia-axis-review-zu,NO
jarraitu genkizkizukeen,jarraitu,potentialLehenaldiaByNor,gu,295,potential-lehenaldia-axis-review-zu,NO
jarraitu zenkizkizukeen,jarraitu,potentialLehenaldiaByNor,zuek,295,potential-lehenaldia-axis-review-zu,NO
gustatu nenkiokeen,gustatu,potentialLehenaldiaByNor,ni,296,potential-lehenaldia-axis-review-hura,NO
gustatu zenkiokeen,gustatu,potentialLehenaldiaByNor,zu,296,potential-lehenaldia-axis-review-hura,NO
gustatu genkizkiokeen,gustatu,potentialLehenaldiaByNor,gu,296,potential-lehenaldia-axis-review-hura,NO
gustatu zenkizkiokeen,gustatu,potentialLehenaldiaByNor,zuek,296,potential-lehenaldia-axis-review-hura,NO
iruditu nenkiokeen,iruditu,potentialLehenaldiaByNor,ni,296,potential-lehenaldia-axis-review-hura,NO
iruditu zenkiokeen,iruditu,potentialLehenaldiaByNor,zu,296,potential-lehenaldia-axis-review-hura,NO
iruditu genkizkiokeen,iruditu,potentialLehenaldiaByNor,gu,296,potential-lehenaldia-axis-review-hura,NO
iruditu zenkizkiokeen,iruditu,potentialLehenaldiaByNor,zuek,296,potential-lehenaldia-axis-review-hura,NO
ahaztu nenkiokeen,ahaztu,potentialLehenaldiaByNor,ni,296,potential-lehenaldia-axis-review-hura,NO
ahaztu zenkiokeen,ahaztu,potentialLehenaldiaByNor,zu,296,potential-lehenaldia-axis-review-hura,NO
ahaztu genkizkiokeen,ahaztu,potentialLehenaldiaByNor,gu,296,potential-lehenaldia-axis-review-hura,NO
ahaztu zenkizkiokeen,ahaztu,potentialLehenaldiaByNor,zuek,296,potential-lehenaldia-axis-review-hura,NO
jarraitu nenkiokeen,jarraitu,potentialLehenaldiaByNor,ni,296,potential-lehenaldia-axis-review-hura,NO
jarraitu zenkiokeen,jarraitu,potentialLehenaldiaByNor,zu,296,potential-lehenaldia-axis-review-hura,NO
